title,price,location_date,link
Laptop Lenovo Diagnostyka BMW ISTA 4.50 PL-KODOWANIE BMW E/F/G/I/MINI,1700,"Poznań, Rataje - 18 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-diagnostyka-bmw-ista-4-50-pl-kodowanie-bmw-e-f-g-i-mini-CID99-ID12MSsX.html
Laptop LENOVO YOGA 7 slim360 | Dotykowy ekran | procesor intel core I7,1700,"Gdańsk, Jasień - 15 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-yoga-7-slim360-dotykowy-ekran-procesor-intel-core-i7-CID99-ID16frqa.html
Laptop Lenovo V15 G4,1700,"Kraków, Stare Miasto - 30 maja 2025",https://www.olx.pl/d/oferta/laptop-lenovo-v15-g4-CID99-ID15cOQd.html
Laptop Lenovo ThinkPad 460s,1750,Stare Miasto - 06 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-460s-CID99-ID13dAMf.html
Laptop Gamingowy Lenovo Legion 1660tI / RAM 16GB / I5-9300H 2.4GHZ,1760,"Poznań, Stare Miasto - 25 czerwca 2025",https://www.olx.pl/d/oferta/laptop-gamingowy-lenovo-legion-1660ti-ram-16gb-i5-9300h-2-4ghz-CID99-ID16n9q8.html
"Lenovo Yoga 730-15ikb, I5-8gen,8GB,SSD 512,ekran 15,6",1785,Wolin - 29 maja 2025,https://www.olx.pl/d/oferta/lenovo-yoga-730-15ikb-i5-8gen-8gb-ssd-512-ekran-15-6-CID99-ID14Gw29.html
LAPTOP Lenowo ideapad l340 15irh gaming,1790,"Warszawa, Białołęka - Odświeżono dnia 26 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenowo-ideapad-l340-15irh-gaming-CID99-ID13cGhC.html
Laptop Lenovo Ideapad 5 15ARE05 - Ryzen 5 - 8GB - 512GB SSD - Full HD,1799,Rydułtowy - Odświeżono dnia 12 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-5-15are05-ryzen-5-8gb-512gb-ssd-full-hd-CID99-ID107HoP.html
LOQ 15IAX9 512gb Gforce RTX 3050 16gb RAM,1800,Września - 10 czerwca 2025,https://www.olx.pl/d/oferta/loq-15iax9-512gb-gforce-rtx-3050-16gb-ram-CID99-ID15nVwR.html
LOQ 15IAX9 512gb Gforce RTX 3050 16gb RAM,1800,Września - 10 czerwca 2025,https://www.olx.pl/d/oferta/loq-15iax9-512gb-gforce-rtx-3050-16gb-ram-CID99-ID15nVwR.html
Laptop Lenovo V15 Gen 2,1800,"Łódź, Śródmieście - 24 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-v15-gen-2-CID99-ID13bt9q.html
"Laptop Lenovo IdeaPad 1 15ADA7 15,6´´ 3020e/4GB/128GB SSD",1800,"Poznań, Górczyn - Dzisiaj o 11:28",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-1-15ada7-15-6-3020e-4gb-128gb-ssd-CID99-IDZ2Y84.html
Laptop Lenovo Ideapad L340-15IRH Gaming sprawny,1800,Grudziądz - 07 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-l340-15irh-gaming-sprawny-CID99-ID168ZZ4.html
Lenovo V15 G4 IAH - nowy,1800,Czerwionka-Leszczyny - 01 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-v15-g4-iah-nowy-CID99-ID10BOJB.html
Laptop Lenovo Thinkpad T14S gen 1 intel core I7 32gb ram LTE Dotykowy,1800,"Warszawa, Włochy - 23 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-t14s-gen-1-intel-core-i7-32gb-ram-lte-dotykowy-CID99-ID16lasn.html
Laptop Lenovo idea pad Gaming 3,1800,Bydgoszcz - 08 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-idea-pad-gaming-3-CID99-ID15KfwP.html
Laptop Lenovo Ideapad L340-15IRH Gaming sprawny,1800,Grudziądz - 07 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-l340-15irh-gaming-sprawny-CID99-ID168ZZ4.html
Lenovo V14 i5-13420H/16GB/512/Win11P,1800,"Gdynia, Witomino-Leśniczówka - 26 czerwca 2025",https://www.olx.pl/d/oferta/lenovo-v14-i5-13420h-16gb-512-win11p-CID99-ID16nHIq.html
Laptop Lenovo Ideapad L340-15IRH Gaming sprawny,1800,Grudziądz - 07 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-l340-15irh-gaming-sprawny-CID99-ID168ZZ4.html
Notebook Lenovo IP3 15ALC6,1800,Jabłonna - 14 czerwca 2025,https://www.olx.pl/d/oferta/notebook-lenovo-ip3-15alc6-CID99-ID15Q5Bz.html
Laptop Lenovo Ideapad L340-15IRH Gaming sprawny,1800,Grudziądz - 07 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-l340-15irh-gaming-sprawny-CID99-ID168ZZ4.html
Laptop Lenovo Ideapad Gaming 3 15ARCHOS AMD RYZEN 7 4800H,1800,"Będzin, Śródmieście - 18 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-gaming-3-15archos-amd-ryzen-7-4800h-CID99-ID16i8N9.html
LAPTON GAMINGOWY Lenovo Legion I7/ GTX 1660Ti / 32GB!!,1800,"Gdańsk, Przymorze Wielkie - 02 czerwca 2025",https://www.olx.pl/d/oferta/lapton-gamingowy-lenovo-legion-i7-gtx-1660ti-32gb-CID99-ID164RwA.html
Nowy laptop Lenovo IdeaPad slim 3,1850,Bytom - 26 czerwca 2025,https://www.olx.pl/d/oferta/nowy-laptop-lenovo-ideapad-slim-3-CID99-ID16nSQf.html
"Laptop Lenovo THINKPAD P53 15,6 "" I Core i7 NVDIA Q 4GB 32 GB/1TB NVMe",1850,"Warszawa, Praga-Południe - 29 maja 2025",https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-p53-15-6-i-core-i7-nvdia-q-4gb-32-gb-1tb-nvme-CID99-ID161xEG.html
Laptop gamingowy Lenovo Legion 5 / Ryzen 5 4600H / 512 GB / RTX 2060,1850,Lublin - 18 czerwca 2025,https://www.olx.pl/d/oferta/laptop-gamingowy-lenovo-legion-5-ryzen-5-4600h-512-gb-rtx-2060-CID99-ID16hA5B.html
Laptop Lenovo LOQ 15IAX9 i5-12 16GB 512GB RTX 3050 W11,1899,"Kraków, Bieżanów-Prokocim - 18 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-loq-15iax9-i5-12-16gb-512gb-rtx-3050-w11-CID99-ID16i7Cu.html
Lenovo Legion 5 • Ryzen 5 / RTX 2060 / 16GB RAM • Gamingowy laptop,1899,Dąbrowa Górnicza - 19 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-legion-5-ryzen-5-rtx-2060-16gb-ram-gamingowy-laptop-CID99-ID16iGUb.html
Laptop gamingowy lenovo,1899,Nowa Ruda - 20 czerwca 2025,https://www.olx.pl/d/oferta/laptop-gamingowy-lenovo-CID99-ID16jpC9.html
Laptop gamingowy lenovo,1899,Nowa Ruda - 20 czerwca 2025,https://www.olx.pl/d/oferta/laptop-gamingowy-lenovo-CID99-ID16jpC9.html
Laptop gamingowy lenovo legion 5/Core i7 10750H/GTX1660TI/SSD 512/16gb,1899,"Gdańsk, Jasień - 21 czerwca 2025",https://www.olx.pl/d/oferta/laptop-gamingowy-lenovo-legion-5-core-i7-10750h-gtx1660ti-ssd-512-16gb-CID99-ID16kbrX.html
"Lenovo Yoga 7 14ACN6 (14"", AMD Ryzen 7 5800U/16GB/1 TB SSD)",1899,"Warszawa, Bielany - 16 czerwca 2025",https://www.olx.pl/d/oferta/lenovo-yoga-7-14acn6-14-amd-ryzen-7-5800u-16gb-1-tb-ssd-CID99-ID15RTrE.html
Laptop gamingowy lenovo legion 5/Core i7 10750H/GTX1660TI/SSD 512/16gb,1899,"Gdańsk, Jasień - 21 czerwca 2025",https://www.olx.pl/d/oferta/laptop-gamingowy-lenovo-legion-5-core-i7-10750h-gtx1660ti-ssd-512-16gb-CID99-ID16kbrX.html
Laptop gamingowy lenovo,1899,Nowa Ruda - 20 czerwca 2025,https://www.olx.pl/d/oferta/laptop-gamingowy-lenovo-CID99-ID16jpC9.html
Laptop Lenovo Yoga Slim 7 pro 14 i5-12500H 16GB 512GB,1899,"Gdańsk, Orunia - Św. Wojciech - Lipce - 21 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-yoga-slim-7-pro-14-i5-12500h-16gb-512gb-CID99-ID1538sO.html
"Lenovo Thinkpad L13 Yoga G4 Ryzen 5 Pro 7530U 16/512gb 13,3’ dotyk",1900,Chojnice - Odświeżono dnia 21 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-thinkpad-l13-yoga-g4-ryzen-5-pro-7530u-16-512gb-13-3-dotyk-CID99-ID163gbO.html
Laptop Lenovo V17 G2 ITL; Intel Core i5 16GB; SSD 1 TB,1900,"Łódź, Polesie - Odświeżono dnia 18 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-v17-g2-itl-intel-core-i5-16gb-ssd-1-tb-CID99-ID16dqMW.html
"Lenovo ThinkPad L15 Gen 3 i5-12Gen , 16GB RAM, 512 GB , FHD, Gwarancja",1900,Przemyśl - 21 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-thinkpad-l15-gen-3-i5-12gen-16gb-ram-512-gb-fhd-gwarancja-CID99-ID16k05O.html
Laptop Lenovo V17 G2 ITL; Intel Core i5 16GB; SSD 1 TB,1900,"Łódź, Polesie - Odświeżono dnia 18 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-v17-g2-itl-intel-core-i5-16gb-ssd-1-tb-CID99-ID16dqMW.html
Laptop Lenovo V17 G2 ITL; Intel Core i5 16GB; SSD 1 TB,1900,"Łódź, Polesie - Odświeżono dnia 18 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-v17-g2-itl-intel-core-i5-16gb-ssd-1-tb-CID99-ID16dqMW.html
"Laptop Lenovo Legion Y540-15 (2060, 16gb, i5, 500 SSD, W11pro, gaming",1900,"Poznań, Łazarz - 22 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-legion-y540-15-2060-16gb-i5-500-ssd-w11pro-gaming-CID99-ID15YFzY.html
Laptop Lenovo V17 G2 ITL; Intel Core i5 16GB; SSD 1 TB,1900,"Łódź, Polesie - Odświeżono dnia 18 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-v17-g2-itl-intel-core-i5-16gb-ssd-1-tb-CID99-ID16dqMW.html
"Lenovo IdeaPad Gaming laptop 15ARH05, 32GB RAM",1900,Śrem - 09 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-ideapad-gaming-laptop-15arh05-32gb-ram-CID99-ID14Kxgz.html
"Lenovo thinkpad i7 16gb ,512 gb ssd t550",1900,"Kraków, Bronowice - 02 czerwca 2025",https://www.olx.pl/d/oferta/lenovo-thinkpad-i7-16gb-512-gb-ssd-t550-CID99-IDK1O6o.html
Laptop Lenovo V17 G2 ITL; Intel Core i5 16GB; SSD 1 TB,1900,"Łódź, Polesie - Odświeżono dnia 18 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-v17-g2-itl-intel-core-i5-16gb-ssd-1-tb-CID99-ID16dqMW.html
Laptop Lenovo V17 G2 ITL; Intel Core i5 16GB; SSD 1 TB,1900,"Łódź, Polesie - Odświeżono dnia 18 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-v17-g2-itl-intel-core-i5-16gb-ssd-1-tb-CID99-ID16dqMW.html
Laptop Lenovo V17 G2 ITL; Intel Core i5 16GB; SSD 1 TB,1900,"Łódź, Polesie - Odświeżono dnia 18 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-v17-g2-itl-intel-core-i5-16gb-ssd-1-tb-CID99-ID16dqMW.html
Laptop Lenovo V17 G2 ITL; Intel Core i5 16GB; SSD 1 TB,1900,"Łódź, Polesie - Odświeżono dnia 18 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-v17-g2-itl-intel-core-i5-16gb-ssd-1-tb-CID99-ID16dqMW.html
"Laptop Lenovo IdeaPad Slim 3 15,6' - AMD Ryzen 7 7730U, 16GB RAM, 1 TB",1999,Jarosław - 25 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-slim-3-15-6-amd-ryzen-7-7730u-16gb-ram-1-tb-CID99-ID16nBS4.html
Dla Grafika Laptop Lenovo ThinkPad P51 Xeon 32GB 512SSD nVidia Win11,1999,"Warszawa, Śródmieście - Odświeżono dnia 16 czerwca 2025",https://www.olx.pl/d/oferta/dla-grafika-laptop-lenovo-thinkpad-p51-xeon-32gb-512ssd-nvidia-win11-CID99-ID14QmcJ.html
Dla Grafika Laptop Lenovo ThinkPad P51 Xeon 32GB 512SSD nVidia Win11,1999,"Warszawa, Śródmieście - Odświeżono dnia 16 czerwca 2025",https://www.olx.pl/d/oferta/dla-grafika-laptop-lenovo-thinkpad-p51-xeon-32gb-512ssd-nvidia-win11-CID99-ID14QmcJ.html
Dla Grafika Laptop Lenovo ThinkPad P51 Xeon 32GB 512SSD nVidia Win11,1999,"Warszawa, Śródmieście - Odświeżono dnia 16 czerwca 2025",https://www.olx.pl/d/oferta/dla-grafika-laptop-lenovo-thinkpad-p51-xeon-32gb-512ssd-nvidia-win11-CID99-ID14QmcJ.html
Dla Grafika Laptop Lenovo ThinkPad P51 Xeon 32GB 512SSD nVidia Win11,1999,"Warszawa, Śródmieście - Odświeżono dnia 16 czerwca 2025",https://www.olx.pl/d/oferta/dla-grafika-laptop-lenovo-thinkpad-p51-xeon-32gb-512ssd-nvidia-win11-CID99-ID14QmcJ.html
"Oryginalny zasilacz laptopa Lenovo ADLX65NDC3A - 20V 3,25A 65W",1999,"Warszawa, Praga-Południe - 25 czerwca 2025",https://www.olx.pl/d/oferta/oryginalny-zasilacz-laptopa-lenovo-adlx65ndc3a-20v-3-25a-65w-CID99-ID15ZJk6.html
Dla Grafika Laptop Lenovo ThinkPad P51 Xeon 32GB 512SSD nVidia Win11,1999,"Warszawa, Śródmieście - Odświeżono dnia 16 czerwca 2025",https://www.olx.pl/d/oferta/dla-grafika-laptop-lenovo-thinkpad-p51-xeon-32gb-512ssd-nvidia-win11-CID99-ID14QmcJ.html
Dla Grafika Laptop Lenovo ThinkPad P51 Xeon 32GB 512SSD nVidia Win11,1999,"Warszawa, Śródmieście - Odświeżono dnia 16 czerwca 2025",https://www.olx.pl/d/oferta/dla-grafika-laptop-lenovo-thinkpad-p51-xeon-32gb-512ssd-nvidia-win11-CID99-ID14QmcJ.html
Laptop LENOVO SJGIJJFT AMD Ryzen 7 4800U 16gb,1999,Grodzisk Mazowiecki - 06 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-sjgijjft-amd-ryzen-7-4800u-16gb-CID99-IDZcQDO.html
Sprzedam nowy laptop marki Lenovo LOQ 15irh8,1999,Lubaczów - 25 czerwca 2025,https://www.olx.pl/d/oferta/sprzedam-nowy-laptop-marki-lenovo-loq-15irh8-CID99-ID140GCN.html
LAPTOP GAMINGOWY Lenovo Ideapad Gaming RTX 3050 i5-11300H,1999,"Warszawa, Białołęka - Odświeżono dnia 23 czerwca 2025",https://www.olx.pl/d/oferta/laptop-gamingowy-lenovo-ideapad-gaming-rtx-3050-i5-11300h-CID99-ID16fZTX.html
Dla Grafika Laptop Lenovo ThinkPad P51 Xeon 32GB 512SSD nVidia Win11,1999,"Warszawa, Śródmieście - Odświeżono dnia 16 czerwca 2025",https://www.olx.pl/d/oferta/dla-grafika-laptop-lenovo-thinkpad-p51-xeon-32gb-512ssd-nvidia-win11-CID99-ID14QmcJ.html
Lenovo ThinkPad T15 Gen 2 i7-1165G7 16/512 GB Win11 Pro SIM Idealny,1999,"Gdynia, Dąbrowa - Odświeżono dnia 16 czerwca 2025",https://www.olx.pl/d/oferta/lenovo-thinkpad-t15-gen-2-i7-1165g7-16-512-gb-win11-pro-sim-idealny-CID99-ID12J9UW.html
Laptop Lenovo LEGION 5 Y540-17IRH,1999,Nowa Sól - 16 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-legion-5-y540-17irh-CID99-ID16fXOA.html
Laptop Lenovo 15ARH05 Ryzen 5 4800h SSD 500GB GTX 1060,1999,"Kraków, Czyżyny - 25 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-15arh05-ryzen-5-4800h-ssd-500gb-gtx-1060-CID99-ID16n5Z3.html
"Lenovo Gaming 15.6"" | i5-11320H | 16GB | 512GB SSD | RTX 3050 | 120Hz",2000,Słubice - 10 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-gaming-15-6-i5-11320h-16gb-512gb-ssd-rtx-3050-120hz-CID99-ID16bmvT.html
Lenovo ThinkPad L15 Ryzen 5 PRO 4650U/8GB/240SSD/Win11P,2000,Dzierżoniów - 08 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-thinkpad-l15-ryzen-5-pro-4650u-8gb-240ssd-win11p-CID99-ID14ndRR.html
Laptop Lenovo nowy,2000,"Gliwice, Sośnica - 03 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-nowy-CID99-ID165sEU.html
Laptop lenovo AMD,2000,Klimkówka - 25 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-amd-CID99-ID16n48o.html
Lenovo Ideapad Slim 5 16ABR8 7730U Ryzen 7,2000,Kleszczyn - 05 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-ideapad-slim-5-16abr8-7730u-ryzen-7-CID99-ID14L3Z8.html
Laptop lenowo ThinkPad E15 Gen 2,2000,Tychy - 05 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenowo-thinkpad-e15-gen-2-CID99-ID167Cr2.html
Laptop LENOVO IdeaPad Gaming 3 15ARH05,2000,Reda - 05 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-gaming-3-15arh05-CID99-ID12WTqZ.html
Nowy laptop Lenovo LOQ 15 16GB 500GB SSD RTX3050 6GB karta graficzna,2000,Piaseczno - 09 czerwca 2025,https://www.olx.pl/d/oferta/nowy-laptop-lenovo-loq-15-16gb-500gb-ssd-rtx3050-6gb-karta-graficzna-CID99-ID15JNd5.html
"Laptop LENOVO V15 G5 Core 5-120U/16GB/512GB/15,6''/Win11",2000,Oława - 03 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-v15-g5-core-5-120u-16gb-512gb-15-6-win11-CID99-ID15pmDW.html
Laptop Lenovo Idea Pad Slim 516ABR8,2000,Stary Sącz - 16 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-idea-pad-slim-516abr8-CID99-ID15got6.html
"Lenovo Legion 5 Ryzen 7 4800H, GTX 1660 TI 6GB , 24GB RAM, 120Hz",2000,Jaworzno - 26 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-legion-5-ryzen-7-4800h-gtx-1660-ti-6gb-24gb-ram-120hz-CID99-ID16o9be.html
"Lenovo IdeaPad Slim 3 15ABR8 | AMD Ryzen 5 7430U | 15.6"" FHD | 16 GB |",2000,Bielsko-Biała - 19 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-ideapad-slim-3-15abr8-amd-ryzen-5-7430u-15-6-fhd-16-gb-CID99-ID15iQD2.html
Huawei D16 I5 13generacji 16/1Tb Wifi ax Laptop,2000,Gilowice - 15 czerwca 2025,https://www.olx.pl/d/oferta/huawei-d16-i5-13generacji-16-1tb-wifi-ax-laptop-CID99-ID15RpUk.html
Lenovo IdeaPad 5 Pro 16 cali Win 11 Home,2000,"Szczecin, Centrum - 15 czerwca 2025",https://www.olx.pl/d/oferta/lenovo-ideapad-5-pro-16-cali-win-11-home-CID99-ID16eTfb.html
laptop lenovo LEGION Y520-15IKBN,2000,"Warszawa, Mokotów - 12 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-legion-y520-15ikbn-CID99-IDUeqFB.html
Lenovo LEGION 15IMH05H i7/32GB/1TB/GTX1660Ti/Win11,2050,"Warszawa, Praga-Południe - 07 czerwca 2025",https://www.olx.pl/d/oferta/lenovo-legion-15imh05h-i7-32gb-1tb-gtx1660ti-win11-CID99-ID1223yX.html
"Laptop LENOVO IdeaPad Slim 3 16IAH8 16"" IPS i5-12450H na gwarancji",2050,Trląg - Odświeżono dnia 07 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-slim-3-16iah8-16-ips-i5-12450h-na-gwarancji-CID99-ID163QPV.html
Laptop Lenovo 15”,2100,"Szczecin, Pomorzany - 10 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-15-CID99-IDTS4Db.html
Laptop Lenovo okazja,2100,Radom - 21 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-okazja-CID99-IDYtNMk.html
Laptop Lenovo LOQ 15 i5-12450HX / NVIDIA GeForce RTX 4050,2100,Legnica - 10 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-loq-15-i5-12450hx-nvidia-geforce-rtx-4050-CID99-ID16bh38.html
Laptop Lenovo legion 5 pro,2100,"Wrocław, Krzyki - 23 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-legion-5-pro-CID99-ID16lmGR.html
"Laptop Lenovo LOQ 15IRH8 I5-13420H, RTX3050, 16GB RAM",2100,"Szczecin, Centrum - 26 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-loq-15irh8-i5-13420h-rtx3050-16gb-ram-CID99-ID15RwWc.html
"Laptop Lenovo LOQ 15IRH8 I5-13420H, RTX3050, 16GB RAM",2100,"Szczecin, Centrum - 26 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-loq-15irh8-i5-13420h-rtx3050-16gb-ram-CID99-ID15RwWc.html
Laptop Lenovo - J4IPIKLG,2100,"Łódź, Polesie - 20 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-j4ipiklg-CID99-ID16jp65.html
"Laptop Lenovo LOQ 15IRH8 I5-13420H, RTX3050, 16GB RAM",2100,"Szczecin, Centrum - 26 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-loq-15irh8-i5-13420h-rtx3050-16gb-ram-CID99-ID15RwWc.html
Lenovo ThinkPad L14 i5-10210U/8GB/256,2120,"Poznań, Ławica - 02 czerwca 2025",https://www.olx.pl/d/oferta/lenovo-thinkpad-l14-i5-10210u-8gb-256-CID99-IDX60bn.html
Laptop Lenovo LOQ 15IAX9,2150,Gryfów Śląski - 18 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-loq-15iax9-CID99-ID16i1fU.html
Laptop Lenovo ThinkPad P53 |i7-9850H|64GB|1.5TB SSD|NVIDIA RTX 3000,2150,"Gdańsk, Śródmieście - 31 maja 2025",https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-p53-i7-9850h-64gb-1-5tb-ssd-nvidia-rtx-3000-CID99-ID163GTU.html
Lenovo Legion Y740-15IRH i7/ 16 GB/ SSD 512GB/ HDD 1Tb/ GTX 1660Ti,2199,"Warszawa, Mokotów - 07 czerwca 2025",https://www.olx.pl/d/oferta/lenovo-legion-y740-15irh-i7-16-gb-ssd-512gb-hdd-1tb-gtx-1660ti-CID99-ID13oG9S.html
"Laptop Lenovo X1 Extreme 15,6 "" Intel Core i7 16 GB / 512 GB Windows",2199,Wieliczka - 24 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-x1-extreme-15-6-intel-core-i7-16-gb-512-gb-windows-CID99-ID147QVl.html
"Laptop Lenowo Legion 5 17"" 17ACH6H",2199,Łomża - 17 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenowo-legion-5-17-17ach6h-CID99-ID15Rt6u.html
LAPTOP LENOVO L14 G4 AMD RYZ 5 PRO 7530U/16GB/240SSD Sklep Rzgowska 12,2199,"Łódź, Górna - 03 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-l14-g4-amd-ryz-5-pro-7530u-16gb-240ssd-sklep-rzgowska-12-CID99-ID10XAFW.html
Laptop lenovo gaming | i5 12400h | 16gb ram | rtx 3060 |,2200,Pruszków - 10 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-gaming-i5-12400h-16gb-ram-rtx-3060-CID99-ID16bB9p.html
Laptop lenovo intel core i5,2200,Dydnia - 02 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-intel-core-i5-CID99-ID164Jgn.html
Laptop Lenovo IdeaPad Slim 5 16ABR8 w okazyjnej cenie,2200,Nowe Miasteczko - 21 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-slim-5-16abr8-w-okazyjnej-cenie-CID99-ID16jRC7.html
Laptop Lenovo ThinkBook 16 G6 IRL,2200,"Wrocław, Fabryczna - Dzisiaj o 11:40",https://www.olx.pl/d/oferta/laptop-lenovo-thinkbook-16-g6-irl-CID99-ID10PFN8.html
gamingowy laptop rtx 3050 Ryzen 5 5600H,2200,"Wrocław, Śródmieście - 24 czerwca 2025",https://www.olx.pl/d/oferta/gamingowy-laptop-rtx-3050-ryzen-5-5600h-CID99-ID16mcCC.html
"Laptop Lenovo Legion 5 15ITH6H 15,6"" RTX3060",2200,"Gdańsk, Wrzeszcz - Dzisiaj o 10:16",https://www.olx.pl/d/oferta/laptop-lenovo-legion-5-15ith6h-15-6-rtx3060-CID99-ID16ougp.html
Laptop gamingowy Lenovo Ideapad y700,2200,Strzelce - 06 czerwca 2025,https://www.olx.pl/d/oferta/laptop-gamingowy-lenovo-ideapad-y700-CID99-ID13nGH3.html
L340 - 15IHR LENOVO Gaming Laptop,2250,"Wrocław, Śródmieście - 10 czerwca 2025",https://www.olx.pl/d/oferta/l340-15ihr-lenovo-gaming-laptop-CID99-ID12UmqM.html
Okazja ! Nowy laptop Lenovo !,2299,Kościan - 31 maja 2025,https://www.olx.pl/d/oferta/okazja-nowy-laptop-lenovo-CID99-ID163Aru.html
Laptop Lenovo Legion,2300,"Kraków, Prądnik Czerwony - 08 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-legion-CID99-ID169S1d.html
Laptop Lenovo IdeaPad Gaming 3 z gwarancją,2300,Lublin - 26 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-gaming-3-z-gwarancja-CID99-ID16nPH6.html
Laptop Lenovo Legion,2300,"Kraków, Prądnik Czerwony - 08 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-legion-CID99-ID169S1d.html
Laptop Lenovo Gaming i5 RTX,2300,Gostyń - 06 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-gaming-i5-rtx-CID99-ID1687eP.html
Laptop Lenovo ThinkPad E14 Gen 4 i7-1255u 16 GB ram dysk ssd,2350,Lubliniec - 11 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-e14-gen-4-i7-1255u-16-gb-ram-dysk-ssd-CID99-ID16bMla.html
Laptop Lenovo ThinkBook 16 G7 ULT5 16GB 512GB,2350,"Białystok, Przydworcowe - 12 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-thinkbook-16-g7-ult5-16gb-512gb-CID99-ID16cUdX.html
Laptop Do Gier. Lenovo LOQ 15ARP9 Ryzen 7 7435HS + RTX 4050 Gwarancja,2399,Nowogrodziec - 20 czerwca 2025,https://www.olx.pl/d/oferta/laptop-do-gier-lenovo-loq-15arp9-ryzen-7-7435hs-rtx-4050-gwarancja-CID99-ID16jCZD.html
